timestamp,product_id,product_name,current_price,base_price,curent_quantity,max_quantity
11:55:30.595357,0,Mydło,20,90,19,00,1,200
11:55:30.595357,1,Powidła,22,00,20,00,1,200
11:55:30.595357,3,Garnek,88,00,80,00,1,20
11:55:31.197401,0,Mydło,22,99,19,00,2,200
11:55:31.197401,1,Powidła,24,20,20,00,2,200
11:55:31.197401,3,Garnek,96,80,80,00,2,20
11:55:31.795487,0,Mydło,25,29,19,00,3,200
11:55:31.795487,1,Powidła,26,62,20,00,3,200
11:55:31.795487,3,Garnek,106,48,80,00,3,20
11:55:32.408952,0,Mydło,27,82,19,00,4,200
11:55:32.408952,1,Powidła,29,28,20,00,4,200
11:55:32.408952,3,Garnek,117,13,80,00,4,20
11:55:32.993146,0,Mydło,30,60,19,00,5,200
11:55:32.993146,1,Powidła,32,21,20,00,5,200
11:55:32.993146,3,Garnek,128,84,80,00,5,20
11:55:33.603163,0,Mydło,33,66,19,00,6,200
11:55:33.603163,1,Powidła,35,43,20,00,6,200
11:55:33.603163,3,Garnek,141,72,80,00,6,20
11:55:34.193101,0,Mydło,37,03,19,00,7,200
11:55:34.193101,1,Powidła,38,97,20,00,7,200
11:55:34.193101,3,Garnek,155,90,80,00,7,20
11:55:34.798419,0,Mydło,38,00,19,00,8,200
11:55:34.798419,1,Powidła,40,00,20,00,8,200
11:55:34.798419,3,Garnek,160,00,80,00,8,20
11:55:35.402215,0,Mydło,38,00,19,00,9,200
11:55:35.402215,1,Powidła,40,00,20,00,9,200
11:55:35.402215,3,Garnek,160,00,80,00,9,20
11:55:35.992129,0,Mydło,38,00,19,00,10,200
11:55:35.992129,1,Powidła,40,00,20,00,10,200
11:55:35.992129,3,Garnek,160,00,80,00,10,20
11:55:36.590939,0,Mydło,38,00,19,00,11,200
11:55:36.590939,1,Powidła,40,00,20,00,11,200
11:55:36.590939,3,Garnek,160,00,80,00,11,20
11:55:37.194757,0,Mydło,38,00,19,00,12,200
11:55:37.194757,1,Powidła,40,00,20,00,12,200
11:55:37.194757,3,Garnek,160,00,80,00,12,20
11:55:37.798243,0,Mydło,38,00,19,00,13,200
11:55:37.798243,1,Powidła,40,00,20,00,13,200
11:55:37.798243,3,Garnek,160,00,80,00,13,20
11:55:38.389921,0,Mydło,38,00,19,00,14,200
11:55:38.389921,1,Powidła,40,00,20,00,14,200
11:55:38.389921,3,Garnek,160,00,80,00,14,20
11:55:38.992673,0,Mydło,38,00,19,00,15,200
11:55:38.992673,1,Powidła,40,00,20,00,15,200
11:55:38.992673,3,Garnek,160,00,80,00,15,20
11:55:39.602995,0,Mydło,38,00,19,00,16,200
11:55:39.602995,1,Powidła,40,00,20,00,16,200
11:55:39.602995,3,Garnek,160,00,80,00,16,20
11:55:40.201309,0,Mydło,38,00,19,00,17,200
11:55:40.201309,1,Powidła,40,00,20,00,17,200
11:55:40.201309,3,Garnek,160,00,80,00,17,20
11:55:40.797402,0,Mydło,38,00,19,00,18,200
11:55:40.797402,1,Powidła,40,00,20,00,17,200
11:55:40.797402,3,Garnek,160,00,80,00,18,20
11:55:41.395353,0,Mydło,38,00,19,00,19,200
11:55:41.395353,1,Powidła,40,00,20,00,18,200
11:55:41.395353,3,Garnek,160,00,80,00,19,20
11:55:41.998331,0,Mydło,38,00,19,00,20,200
11:55:41.998331,1,Powidła,40,00,20,00,19,200
11:55:41.998331,3,Garnek,144,00,80,00,20,20
11:55:42.597537,0,Mydło,38,00,19,00,21,200
11:55:42.597537,1,Powidła,40,00,20,00,20,200
11:55:42.597537,3,Garnek,129,60,80,00,20,20
11:55:43.201212,0,Mydło,38,00,19,00,22,200
11:55:43.201212,1,Powidła,40,00,20,00,21,200
11:55:43.201212,3,Garnek,116,64,80,00,20,20
11:55:43.789316,0,Mydło,38,00,19,00,23,200
11:55:43.789316,1,Powidła,40,00,20,00,22,200
11:55:43.789316,3,Garnek,104,98,80,00,20,20
11:55:44.397301,0,Mydło,38,00,19,00,24,200
11:55:44.397301,1,Powidła,40,00,20,00,23,200
11:55:44.397301,3,Garnek,94,48,80,00,20,20
11:55:44.997801,0,Mydło,38,00,19,00,25,200
11:55:44.997801,1,Powidła,40,00,20,00,24,200
11:55:44.997801,3,Garnek,85,03,80,00,20,20
11:55:45.590246,0,Mydło,38,00,19,00,26,200
11:55:45.590246,1,Powidła,40,00,20,00,25,200
11:55:45.590246,3,Garnek,76,53,80,00,20,20
11:55:46.197970,0,Mydło,38,00,19,00,27,200
11:55:46.197970,1,Powidła,40,00,20,00,26,200
11:55:46.197970,3,Garnek,68,87,80,00,20,20
11:55:46.800003,0,Mydło,38,00,19,00,28,200
11:55:46.800003,1,Powidła,40,00,20,00,27,200
11:55:46.800003,3,Garnek,61,99,80,00,20,20
11:55:47.397302,0,Mydło,38,00,19,00,29,200
11:55:47.397302,1,Powidła,40,00,20,00,28,200
11:55:47.397302,3,Garnek,55,79,80,00,20,20
11:55:47.999296,0,Mydło,38,00,19,00,30,200
